Mean Variance AutoCorreDistance
1.019441 0.057907 4.878505
0.807489 0.241522 4.878505
1.124188 0.172455 4.878505
0.825169 0.150090 4.878505
1.459187 0.178439 0.391889
1.001979 0.104136 0.233357
0.934129 0.109887 0.233357
1.050055 0.072903 0.233357
1.088904 0.276654 0.233357
1.061768 0.089524 0.233357
1.084090 0.076715 0.233357
1.071357 0.174388 0.233357
1.011574 0.150268 0.233357
1.075931 0.160933 0.233357
0.995606 0.167730 1.700562
1.063728 0.103196 1.700562
0.972598 0.049536 4.067331
1.075097 0.058197 0.330842
1.035698 0.072205 0.330842
1.139721 0.144730 0.330842
1.050570 0.104603 0.337054
1.216786 0.157930 0.394908
0.994893 0.088270 0.394908
1.259009 0.287682 2.538088
1.328519 0.095631 2.538088
1.275621 0.274260 2.538088
0.641990 0.240971 2.538088
1.333653 0.098106 2.538088
0.983773 0.077900 1.916187
1.156662 0.096702 1.916187
0.952685 0.086034 1.916187
1.122608 0.095553 0.902672
0.944446 0.187968 0.902672
1.118113 0.130461 0.959210
0.871175 0.235146 0.959210
0.985248 0.172263 1.578953
0.744104 0.151681 1.578953
0.869017 0.119246 1.578953
0.771625 0.132393 1.578953
1.073169 0.112119 1.578953
0.857146 0.162513 1.523372
1.046841 0.071221 1.523372
0.965400 0.220466 0.636757
1.065093 0.152700 0.636757
1.017554 0.184499 0.636757
1.106100 0.129754 1.418803
1.026149 0.217994 0.648697
1.111241 0.113245 0.777739
1.056179 0.057822 1.268557
0.991894 0.135401 1.268557
1.046481 0.078584 1.268557
1.002887 0.097339 1.268557
1.054549 0.088838 1.268557
0.992518 0.164375 0.273141
1.101026 0.195561 0.273141
1.005759 0.286109 1.621969
1.139349 0.119691 1.231949
1.017376 0.104095 0.334390
1.179294 0.100502 0.334390
1.135428 0.143607 0.334390
1.282441 0.093794 0.334390
1.093126 0.084649 6.858409
1.373400 0.146230 6.858409
0.999985 0.173656 6.858409
1.441227 0.287234 6.858409
1.009414 0.188669 6.858409
1.353111 0.217247 0.315938
0.985843 0.150827 0.315938
1.191148 0.120549 0.315938
0.969451 0.058278 0.315938
1.119640 0.203317 0.315938
0.884348 0.092430 0.315938
1.094095 0.102408 2.982449
0.799786 0.067330 2.982449
1.070452 0.106000 2.982449
0.743396 0.162971 2.982449
1.172565 0.095853 2.982449
0.786878 0.271566 1.245328
1.576278 0.226199 1.245328
0.858439 0.115590 1.245328
0.917881 0.140755 1.245328
0.970618 0.080053 1.245328
1.079441 0.119943 1.245328
1.015171 0.095075 1.235338
1.092610 0.157429 1.235338
1.034238 0.183981 1.235338
1.101555 0.120515 1.235338
1.045137 0.178228 1.235338
1.022517 0.119066 1.380469
1.046224 0.096671 1.380469
0.998827 0.064540 1.296311
1.056074 0.100733 0.204031
1.026955 0.073739 4.993432
1.080986 0.089234 4.993432
0.996025 0.135339 4.993432
1.164039 0.141264 0.588748
1.119563 0.074653 0.421723
1.190899 0.211254 0.421723
1.261104 0.121094 0.408430
1.300179 0.162663 0.408430
0.867128 0.134921 0.408430
1.314081 0.086560 0.408430
1.045808 0.097530 0.408430
1.232556 0.106175 0.408430
1.029515 0.237686 3.866528
1.280134 0.169622 3.866528
0.902942 0.199614 3.866528
1.189732 0.121183 3.866528
0.866506 0.310331 3.866528
1.144519 0.125122 1.316052
0.861512 0.106986 1.316052
0.946957 0.250035 1.316052
0.714636 0.139240 1.316052
1.099096 0.068985 1.316052
0.854692 0.132846 1.316052
1.046435 0.115472 1.316052
0.862086 0.127995 1.316052
0.964539 0.099662 1.316052
0.948045 0.149692 0.398161
1.108768 0.141212 0.398161
1.015537 0.121902 0.398161
1.123275 0.110275 0.398161
1.048653 0.057657 0.398161
1.109458 0.102722 0.553449
1.059717 0.080448 0.929381
1.091403 0.083985 0.739775
1.059744 0.095998 0.739775
1.041319 0.162964 0.739775
1.065503 0.127703 0.739775
1.020421 0.286884 0.739775
1.089638 0.113979 5.874170
0.993571 0.088131 5.874170
1.108846 0.115772 5.874170
1.177151 0.199562 5.874170
1.253873 0.106739 5.874170
1.049150 0.161821 5.874170
1.395013 0.183534 5.874170
0.986046 0.081440 5.874170
1.365734 0.300053 5.874170
1.156088 0.221927 5.874170
1.476168 0.275009 5.874170
1.637283 0.206016 5.874170
1.349298 0.138847 5.874170
0.938270 0.078704 5.874170
1.180142 0.102926 5.874170
0.895013 0.092515 5.874170
1.138949 0.240820 5.874170
0.735898 0.196281 5.874170
1.102814 0.163765 5.874170
0.695696 0.223377 5.874170
1.314458 0.095411 5.874170
0.719804 0.169051 5.874170
0.749063 0.171511 5.874170
0.658861 0.164517 5.874170
0.872374 0.094795 5.874170
0.848526 0.121530 5.874170
1.087274 0.116647 5.874170
0.924819 0.241259 5.874170
1.156898 0.116501 5.874170
0.984278 0.243474 3.119174
1.150122 0.142759 3.119174
1.011861 0.261580 3.119174
1.148140 0.115944 3.119174
1.028458 0.084284 3.119174
1.076024 0.077951 3.119174
1.031732 0.090358 3.119174
1.018312 0.074324 3.119174
1.040367 0.079267 3.119174
1.009117 0.143755 3.119174
1.071808 0.110056 3.119174
1.140847 0.157251 3.119174
1.133887 0.151526 3.119174
0.963748 0.048877 3.119174
1.155219 0.093668 3.119174
0.878227 0.113922 3.119174
1.335747 0.077116 3.119174
1.120698 0.063397 3.119174
1.262869 0.099111 3.119174
1.065320 0.075697 3.119174
1.221866 0.141491 3.119174
0.979914 0.171851 3.119174
1.230859 0.140621 1.155309
0.957870 0.095494 2.319353
1.128445 0.109897 2.319353
0.896437 0.067167 2.319353
1.081460 0.087921 2.319353
0.863970 0.084879 2.319353
1.080562 0.144062 2.319353
0.761296 0.129333 2.319353
1.022982 0.052650 2.319353
0.856074 0.285084 2.319353
0.912827 0.143297 2.319353
0.808167 0.149819 2.319353
1.057227 0.135361 2.677197
0.893276 0.106244 2.677197
1.092036 0.091592 2.677197
0.970726 0.062094 2.677197
1.093951 0.216262 2.677197
0.989337 0.076398 2.677197
1.105439 0.066769 2.098138
1.026346 0.139739 2.098138
1.114022 0.140810 0.452209
1.065415 0.151998 0.452209
1.101604 0.200817 1.146890
1.048473 0.109025 1.146890
0.977102 0.098345 1.146890
1.059937 0.100618 4.503377
1.153010 0.335413 4.503377
1.125171 0.106511 4.503377
1.026136 0.099392 4.503377
1.161979 0.141577 4.503377
1.012661 0.382571 4.503377
1.510251 0.384595 4.347819
1.276473 0.101715 4.347819
1.382612 0.312273 4.347819
1.703593 0.411525 4.347819
1.566358 0.157362 4.347819
0.852140 0.113897 4.347819
1.248974 0.117004 4.347819
0.952579 0.086941 4.347819
1.166136 0.116393 4.347819
0.896573 0.180140 4.347819
1.156666 0.130648 4.347819
0.826600 0.215651 4.347819
1.099905 0.157608 4.347819
0.735302 0.154262 4.347819
0.682911 0.143066 4.347819
0.699657 0.146701 4.347819
0.956176 0.095606 4.347819
0.778345 0.118453 4.347819
0.917491 0.087510 4.347819
0.862589 0.150863 4.347819
1.105001 0.144710 4.347819
0.907538 0.207917 4.347819
1.158265 0.136111 4.347819
0.970565 0.428664 4.347819
1.233054 0.129603 4.347819
1.007249 0.068550 1.143607
1.110609 0.088432 0.957842
1.049492 0.081676 0.957842
1.105211 0.086989 0.957842
1.050130 0.041653 1.381109
1.072227 0.180731 0.670485
1.063560 0.088345 0.670485
1.158533 0.098466 0.466947
1.083886 0.132749 0.263447
0.773399 0.296653 0.263447
1.153143 0.100271 0.263447
0.985488 0.111573 0.263447
1.200085 0.075001 0.263447
1.097975 0.089472 0.263447
1.286716 0.115515 0.263447
1.073109 0.153197 0.263447
1.353041 0.243147 0.313134
0.953199 0.075681 0.313134
1.215521 0.165973 0.313134
1.032484 0.193342 0.313134
1.228539 0.132110 0.313134
0.988753 0.052115 0.313134
1.128011 0.109430 0.313134
0.957523 0.081391 0.313134
1.114197 0.109029 0.313134
0.916820 0.137357 0.313134
1.043210 0.123282 0.313134
0.867449 0.137258 0.506626
1.021419 0.093730 0.506626
0.879766 0.145077 0.506626
1.255234 0.131953 7.095465
0.749460 0.152864 7.095465
1.107647 0.107498 7.095465
0.870370 0.103957 0.504388
1.124811 0.153525 0.504388
0.995475 0.091734 0.732924
1.131655 0.149966 0.732924
1.024483 0.176495 0.937096
1.160981 0.134967 1.968812
1.020997 0.162925 1.968812
1.140153 0.138530 1.968812
1.030958 0.102380 1.968812
1.092631 0.059544 2.147378
1.030304 0.101585 2.147378
1.112266 0.077223 2.147378
1.037740 0.080285 2.147378
1.033699 0.190617 2.147378
1.072653 0.109885 2.147378
0.942771 0.123965 2.147378
1.128451 0.196728 0.697283
1.240108 0.160099 0.697283
1.283063 0.742404 0.697283
0.882620 0.127369 0.948450
1.348913 0.098033 0.948450
0.974078 0.104256 0.923716
1.263710 0.109458 0.923716
1.265321 0.115867 0.856085
1.207260 0.190353 0.856085
0.986519 0.178752 0.856085
1.184601 0.112521 0.856085
0.961458 0.246547 0.430834
1.164725 0.137084 0.430834
0.922117 0.127527 0.430834
1.105284 0.086905 0.430834
0.916143 0.111501 0.430834
1.100702 0.112421 0.430834
0.869153 0.125860 0.430834
1.028528 0.100751 0.430834
0.891703 0.101798 0.430834
1.086658 0.169521 0.510982
0.899118 0.193080 0.510982
1.134270 0.142322 0.510982
0.971548 0.172982 0.510982
1.158707 0.117187 0.510982
1.019208 0.054581 0.510982
1.128928 0.107825 3.168854
1.004837 0.075434 3.168854
1.126870 0.117933 3.168854
1.025561 0.105842 3.168854
1.125350 0.160725 3.168854
1.021582 0.127038 3.168854
1.087872 0.271224 3.168854
1.022927 0.114083 3.168854
0.716495 0.101776 3.168854
1.040540 0.093826 3.168854
0.997602 0.157542 3.168854
1.089336 0.074776 3.168854
1.070466 0.117918 3.168854
1.182772 0.101388 3.168854
1.020286 0.075681 0.869228
1.267568 0.233754 0.869228
0.945385 0.237632 1.221012
1.427819 0.286663 1.711098
1.259095 0.105533 1.711098
1.225700 0.116197 0.944174
1.031349 0.057953 1.092211
1.139432 0.097171 1.092211
0.980197 0.070347 1.171725
1.115986 0.197271 1.171725
0.895207 0.091891 1.171725
1.096487 0.132677 1.171725
0.876528 0.157239 1.171725
1.062708 0.207578 0.809128
0.805204 0.162097 0.782110
1.309294 0.155837 0.782110
0.828125 0.138064 0.782110
0.957888 0.092185 0.782110
0.909255 0.099173 0.782110
1.099435 0.096090 0.782110
0.954803 0.115998 0.782110
1.129905 0.087574 1.324243
0.982438 0.186022 1.063707
1.166760 0.215770 1.063707
1.001397 0.224318 1.063707
1.188446 0.130090 1.063707
1.035105 0.096040 1.063707
1.136441 0.077473 1.063707
1.045795 0.093443 1.063707
1.114901 0.070188 1.063707
1.042677 0.102035 1.063707
1.068559 0.123959 1.738053
1.031917 0.101892 1.738053
0.940681 0.129374 1.738053
1.051669 0.154222 1.738053
1.262716 0.072087 1.738053
1.088616 0.111479 1.738053
0.839526 0.167855 1.738053
1.271188 0.068038 1.738053
1.002256 0.104624 1.738053
1.347802 0.116464 1.738053
1.048062 0.093377 1.330347
1.249185 0.105487 1.330347
1.052047 0.178584 1.330347
1.230417 0.129051 1.330347
0.989858 0.299602 1.330347
1.207206 0.126525 1.330347
0.943167 0.087522 0.522746
1.123720 0.095182 0.522746
0.947820 0.092940 0.715302
1.093395 0.077997 0.715302
0.920917 0.147748 0.715302
1.095221 0.121454 1.581522
0.824719 0.522638 1.581522
0.909904 0.176830 1.581522
0.796514 0.170723 1.581522
1.080761 0.139758 1.581522
0.874070 0.124567 1.581522
1.109689 0.097553 1.581522
0.949901 0.057519 8.176130
1.155178 0.228404 8.176130
0.930058 0.109280 8.176130
1.216737 0.100858 0.221147
1.047253 0.135154 5.349722
1.204202 0.180464 5.349722
1.029304 0.158589 5.189211
1.190994 0.274717 5.189211
1.014320 0.129512 0.232395
1.131860 0.050639 4.082691
1.022673 0.105228 4.082691
0.714924 0.164717 4.082691
1.026530 0.091261 4.082691
1.068697 0.093375 4.082691
1.058618 0.097602 4.082691
0.996981 0.126357 4.082691
1.164776 0.227855 4.082691
0.931200 0.098821 0.880264
1.301810 0.274817 0.880264
1.315663 0.249592 0.849778
1.441822 0.174206 0.849778
1.029452 0.071146 0.849778
1.192421 0.110811 0.849778
1.030639 0.080461 0.849778
1.154003 0.085072 1.207942
0.985106 0.141261 1.207942
1.137912 0.121130 0.806235
0.945376 0.178493 2.710680
1.108992 0.162255 2.710680
0.819191 0.136827 2.710680
1.054487 0.073597 2.710680
0.854443 0.093337 0.239066
0.978691 0.134443 0.862772
0.851426 0.132374 0.925906
1.069717 0.087965 1.057219
0.905639 0.118372 1.057219
1.103549 0.187045 1.057219
0.902550 0.207733 1.057219
1.157196 0.118891 1.057219
0.977079 0.350218 0.764906
1.226752 0.132109 0.764906
1.018109 0.078684 0.764906
1.150147 0.090995 0.716774
1.047050 0.086449 0.716774
1.150655 0.083882 0.716774
1.054453 0.061540 0.716774
1.121817 0.150906 0.716774
1.043389 0.117448 1.657917
1.088089 0.193831 1.657917
1.018769 0.129466 1.657917
1.293290 0.124829 1.657917
1.034955 0.093156 2.328604
0.852174 0.105417 2.328604
1.070264 0.056896 2.328604
1.008082 0.075970 2.328604
1.178791 0.083828 2.328604
1.155666 0.318188 2.328604
1.626110 0.344380 0.651353
1.017521 0.107045 0.651353
1.261991 0.170695 0.712327
0.918418 0.150138 0.712327
1.212535 0.128652 0.712327
1.016899 0.051189 0.712327
1.123119 0.101487 0.712327
0.979208 0.077105 0.159129
1.121291 0.095002 0.159129
0.957266 0.125744 0.159129
1.106715 0.143147 0.159129
0.893246 0.157355 0.159129
0.967954 0.103042 0.159129
0.899487 0.149008 0.159129
1.054145 0.119821 6.081825
0.763599 0.148383 6.081825
1.108442 0.109211 6.081825
0.832271 0.092582 6.081825
1.137681 0.090870 6.081825
0.912718 0.099197 6.081825
1.178362 0.161731 6.081825
0.942223 0.193636 6.081825
1.260329 0.175944 6.081825
0.990368 0.198141 6.081825
1.267935 0.218262 6.081825
1.036009 0.139069 6.081825
1.212665 0.073392 6.081825
1.023175 0.142372 6.081825
1.167238 0.080424 6.081825
1.016026 0.112213 6.081825
1.069128 0.124024 6.081825
1.014161 0.192202 6.081825
0.946918 0.083153 6.081825
1.040052 0.249790 6.081825
1.120749 0.213152 3.127666
1.128560 0.366158 3.127666
1.482910 0.187328 0.233286
1.392753 0.126010 0.233286
0.990722 0.131844 0.233286
1.347656 0.136536 0.233286
1.342953 0.099230 0.233286
1.214850 0.235120 0.378595
1.069467 0.073593 0.378595
1.153403 0.099265 0.378595
1.011426 0.219150 0.378595
1.167344 0.149283 0.378595
0.952552 0.134514 4.097075
1.105967 0.089750 0.228377
0.947209 0.112846 0.228377
1.088098 0.065486 0.228377
0.943192 0.075421 0.228377
1.007624 0.159625 3.408361
0.760895 0.137741 3.408361
1.067035 0.146000 3.408361
0.805192 0.197510 1.278369
1.121836 0.129911 1.082662
0.925807 0.263530 1.082662
1.179349 0.118072 1.082662
0.974272 0.053837 1.082662
1.127061 0.096494 1.308576
1.005723 0.074225 1.308576
1.146485 0.094203 0.785882
1.044120 0.166103 1.815766
1.189239 0.160284 2.983741
1.019060 0.106518 2.983741
1.147006 0.252103 2.983741
0.996295 0.118509 2.983741
1.109083 0.132264 2.983741
1.000576 0.095302 2.983741
0.866740 0.086568 2.983741
1.010908 0.067764 2.983741
0.940823 0.142993 2.983741
1.038158 0.082583 0.402321
1.075467 0.094334 0.402321
1.164486 0.182997 0.402321
0.986181 0.292659 0.402321
1.584447 0.420448 0.402321
0.910622 0.093984 0.402321
1.240277 0.134124 0.402321
1.229532 0.094621 0.402321
1.177668 0.073432 0.402321
1.044251 0.071315 1.816415
1.111604 0.171323 1.816415
0.927770 0.097443 1.816415
1.097078 0.126624 1.816415
0.897380 0.129923 1.816415
1.077618 0.212657 0.490225
0.863245 0.145164 0.490225
1.160705 0.120356 0.490225
0.892534 0.128546 0.490225
1.214043 0.130898 0.490225
0.892170 0.100187 0.490225
1.107215 0.099220 0.490225
0.944072 0.099967 0.490225
1.135080 0.081599 0.490225
0.989909 0.188988 0.490225
1.193575 0.254713 0.490225
0.984994 0.217086 0.490225
1.227633 0.156434 2.681057
0.993038 0.104798 2.681057
1.178044 0.077246 2.681057
1.018329 0.058308 0.318517
1.149130 0.071185 0.318517
1.056290 0.155290 0.322413
1.166153 0.113799 0.322413
1.044201 0.113464 0.322413
1.110745 0.158684 0.322413
1.036206 0.186337 0.322413
1.145891 0.077638 0.322413
1.051770 0.234467 0.322413
1.389150 0.293993 0.322413
1.090856 0.100928 0.322413
0.985937 0.110019 0.322413
1.295399 0.111133 0.322413
0.885536 0.143285 0.322413
1.342822 0.143976 0.322413
1.114215 0.153263 1.299002
1.213536 0.168967 1.299002
0.964722 0.066067 1.299002
1.121161 0.118884 1.299002
0.985622 0.106082 1.299002
1.112985 0.088810 1.299002
0.954257 0.087826 1.299002
1.086414 0.068336 0.969093
0.947727 0.177745 0.969093
1.076751 0.093375 1.174510
0.897062 0.157624 1.174510
1.094770 0.195523 1.174510
0.822560 0.181329 1.174510
1.085823 0.141770 1.174510
0.876573 0.156650 0.809556
1.128255 0.109139 0.809556
0.947940 0.056489 1.202908
1.113985 0.123975 0.980987
0.974941 0.073944 0.980987
1.148532 0.075987 0.988174
1.018009 0.058051 1.022348
1.146708 0.151493 0.876411
1.037843 0.126761 0.876411
1.188435 0.271755 1.063510
1.033986 0.112061 0.433063
1.170723 0.122233 0.433063
1.042728 0.104761 0.433063
1.136523 0.079382 0.433063
1.041581 0.084645 0.433063
1.119814 0.101877 0.433063
1.035479 0.102616 0.433063
1.085902 0.134889 2.443942
0.999285 0.181698 2.443942
0.886682 0.062038 2.443942
1.068854 0.179394 2.392112
1.001802 0.161430 2.392112
1.537113 0.207062 2.392112
1.276754 0.062449 2.392112
1.178617 0.107933 2.392112
0.990679 0.101661 0.472589
1.165408 0.108495 0.472589
1.055956 0.124309 0.443658
1.144851 0.128218 4.803293
0.922987 0.172800 4.803293
1.129779 0.207788 4.803293
0.822096 0.149531 4.803293
1.089620 0.137466 1.227540
0.882284 0.120390 1.227540
1.120381 0.123452 1.227540
0.870973 0.106602 1.227540
1.060230 0.083841 0.932102
0.917238 0.112433 0.932102
1.101225 0.167303 1.025458
0.892734 0.206293 1.025458
1.156496 0.057423 1.025458
0.984730 0.281808 1.025458
1.219609 0.133998 1.025458
0.988799 0.094070 1.025458
1.171710 0.089460 1.028420
1.026002 0.087377 1.028420
1.172290 0.077371 1.028420
1.010261 0.140153 1.028420
1.188856 0.139746 0.727683
1.037397 0.151968 0.580997
1.172654 0.199208 0.580997
1.022019 0.153378 0.580997
1.128511 0.142207 0.731315
1.015112 0.118595 0.731315
1.236217 0.117716 2.401955
0.980386 0.052793 2.401955
0.965644 0.121777 2.401955
0.994239 0.074014 2.401955
1.174744 0.145816 2.401955
1.219717 0.168131 2.401955
1.107738 0.102436 2.401955
1.266617 0.150282 2.401955
0.845862 0.129250 2.401955
1.178304 0.116372 3.396780
0.915486 0.078321 3.396780
1.121276 0.098343 3.396780
0.976749 0.076587 3.396780
1.096781 0.082492 3.396780
0.931284 0.103349 3.396780
1.083538 0.119952 3.396780
0.865095 0.149447 3.396780
1.060557 0.205011 3.396780
0.774690 0.155227 3.396780
0.800937 0.171937 3.396780
0.782846 0.138449 3.396780
1.080003 0.097137 3.396780
0.860906 0.071102 3.396780
1.098599 0.084797 3.396780
0.908728 0.077284 3.396780
1.135862 0.118719 3.396780
0.935211 0.141270 3.396780
1.211281 0.148647 3.396780
0.971074 0.152012 3.396780
1.240564 0.217423 3.396780
1.009391 0.116511 3.396780
1.211295 0.054351 3.396780
1.022127 0.105689 3.396780
1.177281 0.068426 1.535840
1.015852 0.089859 1.535840
1.119924 0.093689 0.728772
1.023028 0.159560 1.046010
1.091618 0.072481 1.046010
1.009529 0.197600 1.046010
0.901035 0.216150 1.242403
0.965860 0.272410 1.242403
1.176682 0.103140 1.242403
1.004170 0.083465 1.242403
1.159129 0.180474 1.242403
1.505992 0.196621 1.242403
0.986910 0.092082 1.242403
1.162894 0.232352 1.242403
1.038027 0.107062 1.242403
1.132840 0.076764 1.242403
1.125405 0.133599 1.242403
1.118403 0.146763 1.242403
0.968506 0.124474 1.242403
1.097372 0.089919 1.200966
0.950150 0.104890 1.200966
1.076706 0.056461 2.922045
0.911836 0.050411 2.922045
0.925630 0.204859 2.922045
0.782561 0.168653 2.922045
1.060807 0.123956 2.922045
0.839332 0.191349 2.326052
1.107380 0.121791 2.570298
0.878120 0.334540 2.570298
1.193539 0.118344 2.570298
0.922218 0.064919 2.570298
1.136718 0.092336 1.656797
0.983286 0.075559 1.656797
1.162203 0.085321 1.656797
1.013134 0.139732 1.656797
1.213194 0.155534 1.656797
1.101209 0.100355 1.656797
1.174300 0.227462 1.656797
1.003456 0.121511 1.656797
1.156673 0.146813 1.656797
0.991138 0.098692 1.656797
1.107301 0.090954 1.656797
0.988322 0.061336 1.656797
0.990437 0.104867 1.656797
0.971293 0.076223 1.656797
1.067884 0.156860 1.656797
0.939569 0.147494 1.656797
1.095988 0.238166 1.656797
0.918631 0.149664 1.656797
0.827703 0.082722 1.656797
1.153831 0.114003 1.127065
1.055650 0.132079 1.127065
1.143158 0.106481 1.020720
1.139668 0.103125 1.393801
1.109937 0.094818 1.393801
1.011531 0.107776 1.393801
1.095775 0.119867 1.393801
0.953704 0.219893 1.393801
1.095714 0.212535 1.393801
0.876585 0.106709 0.620158
1.080716 0.232638 0.916322
0.854061 0.132444 0.916322
1.178942 0.142927 0.916322
0.887364 0.088865 1.504908
1.074564 0.091977 1.504908
0.910971 0.082979 1.504908
1.101392 0.070554 1.504908
0.951494 0.158493 1.504908
1.165787 0.118653 1.504908
0.962500 0.178483 1.504908
1.214815 0.161226 1.504908
0.989403 0.111797 1.504908
1.199219 0.079573 0.379126
1.062168 0.108849 0.379126
1.209147 0.072166 0.646439
